timestamp,source,event_type,src_ip,dst_ip,src_port,dst_port,proto,outcome,user,domain,uri,bytes,duration,rule_id,signature,method,status_code,user_agent,event_id,process_name,command_line,true_label,comment
2026-05-04 09:59:25,Linux-auth,net_conn,192.168.1.102,192.168.1.102,45961,22,tcp,success,,,,69928,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 09:59:48,pfSense_Suricata,dns,192.168.20.101,172.16.1.11,57957,53,tcp,success,,repo.debian.org,,3683,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:00:11,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.11,24798,389,tcp,success,,,,52315,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:00:34,Arkime,http,192.168.1.50,172.16.1.11,59761,443,tcp,success,,,/portal,66056,0.02,,,GET,200,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:00:57,pfSense_Suricata,dns,192.168.1.102,172.16.1.12,52619,53,tcp,success,,repo.debian.org,,60252,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:01:20,Arkime,http,192.168.20.102,192.168.1.200,43128,443,tcp,success,,,/login,87654,0.02,,,GET,200,Mozilla/5.0,,,,normal,штатная активность стенда
2026-05-04 10:01:43,pfSense_Suricata,net_conn,192.168.20.102,172.16.1.12,35839,389,tcp,success,,,,45329,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:02:06,Arkime,http,192.168.20.102,172.16.1.12,46835,80,tcp,success,,,/login,9322,0.02,,,GET,200,Mozilla/5.0,,,,normal,штатная активность стенда
2026-05-04 10:02:29,Windows-EventLog,net_conn,192.168.1.102,192.168.1.200,24308,389,tcp,success,,,,22960,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:02:52,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.10,55151,389,tcp,success,,,,86919,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:03:15,pfSense_Suricata,net_conn,192.168.1.50,172.16.1.10,47174,389,tcp,success,,,,12575,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:03:38,Linux-auth,net_conn,192.168.10.101,172.16.1.10,10773,22,tcp,success,,,,21956,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:04:01,Reverse-proxy,http,192.168.1.50,192.168.1.200,63838,443,tcp,success,,,/login,72252,0.02,,,GET,200,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:04:24,pfSense_Suricata,net_conn,192.168.10.100,172.16.1.11,40052,445,tcp,success,,,,21190,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:04:47,DC-DNS,dns,192.168.20.101,192.168.1.102,39694,53,tcp,success,,updates.microsoft.com,,14556,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:05:10,pfSense_Suricata,dns,192.168.1.102,192.168.1.200,23919,53,tcp,success,,corp.local,,74986,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:05:33,Windows-EventLog,net_conn,192.168.10.101,192.168.1.200,37793,389,tcp,success,,,,73459,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:05:56,pfSense_Suricata,net_conn,192.168.20.101,172.16.1.11,47283,445,tcp,success,,,,8026,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:06:19,Reverse-proxy,http,192.168.20.101,192.168.1.200,37088,443,tcp,success,,,/index,29477,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:06:42,DC-DNS,dns,192.168.20.101,172.16.1.10,64697,53,tcp,success,,updates.microsoft.com,,17225,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:07:05,Windows-EventLog,net_conn,192.168.10.100,192.168.1.102,22480,389,tcp,success,,,,23989,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:07:28,Reverse-proxy,http,192.168.10.100,192.168.1.102,45447,443,tcp,success,,,/docs,89415,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:07:51,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.10,14959,22,tcp,success,,,,64867,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:08:14,pfSense_Suricata,net_conn,192.168.20.102,192.168.1.102,45220,445,tcp,success,,,,43284,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:08:37,pfSense_Suricata,net_conn,192.168.1.102,172.16.1.10,22848,389,tcp,success,,,,65540,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:09:00,Windows-EventLog,net_conn,192.168.20.102,192.168.1.200,42656,389,tcp,success,,,,23849,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:09:23,pfSense_Suricata,http,192.168.10.100,192.168.1.102,21394,80,tcp,success,,,/api/status,44741,0.02,,,GET,200,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:09:46,DC-DNS,dns,192.168.1.50,172.16.1.10,6709,53,tcp,success,,time.windows.com,,25906,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:10:09,DC-DNS,dns,192.168.10.100,172.16.1.10,13791,53,tcp,success,,time.windows.com,,71689,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:10:32,pfSense_Suricata,net_conn,192.168.10.100,172.16.1.10,42952,445,tcp,success,,,,70989,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:10:55,Arkime,http,192.168.1.102,192.168.1.102,61242,443,tcp,success,,,/login,33823,0.02,,,GET,200,Mozilla/5.0,,,,normal,штатная активность стенда
2026-05-04 10:11:18,DC-DNS,dns,192.168.20.102,172.16.1.10,8902,53,tcp,success,,repo.debian.org,,3454,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:11:41,Arkime,http,192.168.10.100,172.16.1.10,45837,443,tcp,success,,,/login,1146,0.02,,,GET,200,Mozilla/5.0,,,,normal,штатная активность стенда
2026-05-04 10:12:04,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.12,44168,445,tcp,success,,,,50950,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:12:27,Windows-EventLog,net_conn,192.168.10.100,192.168.1.102,1540,389,tcp,success,,,,13909,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:12:50,Reverse-proxy,http,192.168.10.101,192.168.1.102,23186,443,tcp,success,,,/index,78117,0.02,,,GET,200,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:13:13,Arkime,http,192.168.10.101,172.16.1.12,33654,443,tcp,success,,,/api/status,8231,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:13:36,Linux-auth,net_conn,192.168.20.101,172.16.1.11,30315,22,tcp,success,,,,32981,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:13:59,Arkime,http,192.168.20.102,172.16.1.11,18666,80,tcp,success,,,/api/status,38236,0.02,,,GET,200,Mozilla/5.0,,,,normal,штатная активность стенда
2026-05-04 10:14:22,Arkime,http,192.168.20.101,192.168.1.102,38970,443,tcp,success,,,/docs,45158,0.02,,,GET,200,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:14:45,Linux-auth,net_conn,192.168.10.101,172.16.1.11,21749,22,tcp,success,,,,20564,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:15:08,pfSense_Suricata,net_conn,192.168.20.101,172.16.1.12,51418,389,tcp,success,,,,69302,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:15:31,Windows-EventLog,net_conn,192.168.10.101,192.168.1.102,18668,445,tcp,success,,,,73005,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:15:54,pfSense_Suricata,net_conn,192.168.10.100,172.16.1.12,56344,389,tcp,success,,,,26153,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:16:17,pfSense_Suricata,http,192.168.20.101,192.168.1.200,3072,80,tcp,success,,,/portal,84838,0.02,,,GET,200,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:16:40,pfSense_Suricata,http,192.168.20.102,172.16.1.10,36431,80,tcp,success,,,/index,7290,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:17:03,pfSense_Suricata,net_conn,192.168.10.100,172.16.1.11,26379,445,tcp,success,,,,56887,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:17:26,pfSense_Suricata,net_conn,192.168.1.102,172.16.1.10,13987,389,tcp,success,,,,54840,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:17:49,pfSense_Suricata,net_conn,192.168.1.102,192.168.1.102,35991,445,tcp,success,,,,67322,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:18:12,pfSense_Suricata,http,192.168.20.101,192.168.1.102,13113,80,tcp,success,,,/api/status,33916,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:18:35,Windows-EventLog,net_conn,192.168.20.102,172.16.1.10,15155,445,tcp,success,,,,79584,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:18:58,Reverse-proxy,http,192.168.1.102,172.16.1.12,9620,443,tcp,success,,,/docs,4914,0.02,,,GET,200,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:19:21,Windows-EventLog,net_conn,192.168.20.101,192.168.1.200,37801,389,tcp,success,,,,16573,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:19:44,pfSense_Suricata,net_conn,192.168.1.102,172.16.1.10,36259,22,tcp,success,,,,71119,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:20:07,pfSense_Suricata,dns,192.168.20.102,172.16.1.10,37917,53,tcp,success,,updates.microsoft.com,,9489,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:20:30,Linux-auth,net_conn,192.168.20.102,192.168.1.102,10713,22,tcp,success,,,,2101,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:20:53,DC-DNS,dns,192.168.10.101,172.16.1.12,4980,53,tcp,success,,corp.local,,88616,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:21:16,pfSense_Suricata,net_conn,192.168.20.101,172.16.1.12,19278,22,tcp,success,,,,31916,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:21:39,Arkime,http,192.168.1.50,172.16.1.12,24703,80,tcp,success,,,/login,59871,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:22:02,pfSense_Suricata,http,192.168.1.102,172.16.1.12,54844,80,tcp,success,,,/index,47700,0.02,,,GET,200,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:22:25,pfSense_Suricata,net_conn,192.168.20.101,192.168.1.102,44734,389,tcp,success,,,,8308,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:22:48,DC-DNS,dns,192.168.20.101,192.168.1.200,63982,53,tcp,success,,repo.debian.org,,28453,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:23:11,pfSense_Suricata,http,192.168.1.50,172.16.1.12,33328,443,tcp,success,,,/login,57183,0.02,,,GET,200,Mozilla/5.0,,,,normal,штатная активность стенда
2026-05-04 10:23:34,Reverse-proxy,http,192.168.1.102,192.168.1.102,12983,443,tcp,failure,,,/docs,10549,0.02,,,GET,404,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:23:57,Arkime,http,192.168.1.102,172.16.1.11,4868,80,tcp,success,,,/portal,17724,0.02,,,GET,200,Mozilla/5.0,,,,normal,штатная активность стенда
2026-05-04 10:24:20,pfSense_Suricata,http,192.168.1.102,172.16.1.11,21418,80,tcp,success,,,/index,42223,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:24:43,Reverse-proxy,http,192.168.1.102,172.16.1.11,36048,80,tcp,success,,,/api/status,8055,0.02,,,GET,200,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:25:06,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.10,9445,389,tcp,success,,,,12402,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:25:29,pfSense_Suricata,http,192.168.20.101,172.16.1.11,23541,80,tcp,success,,,/docs,88095,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:25:52,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.12,4081,445,tcp,success,,,,46534,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:26:15,Windows-EventLog,net_conn,192.168.1.102,172.16.1.12,45055,445,tcp,success,,,,17824,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:26:38,pfSense_Suricata,http,192.168.1.102,172.16.1.12,64718,80,tcp,success,,,/portal,88828,0.02,,,GET,200,Mozilla/5.0,,,,normal,штатная активность стенда
2026-05-04 10:27:01,Linux-auth,net_conn,192.168.1.102,172.16.1.11,24099,22,tcp,success,,,,40366,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:27:24,DC-DNS,dns,192.168.1.50,172.16.1.12,44426,53,tcp,success,,updates.microsoft.com,,20023,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:27:47,Linux-auth,net_conn,192.168.1.102,172.16.1.11,44087,22,tcp,success,,,,47073,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:28:10,Arkime,http,192.168.20.101,172.16.1.12,10518,443,tcp,success,,,/docs,77682,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:28:33,Reverse-proxy,http,192.168.10.100,172.16.1.12,27961,80,tcp,success,,,/index,19041,0.02,,,GET,200,Edge/126,,,,normal,штатная активность стенда
2026-05-04 10:28:56,pfSense_Suricata,dns,192.168.1.102,192.168.1.102,43997,53,tcp,success,,time.windows.com,,44965,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:29:19,pfSense_Suricata,dns,192.168.1.102,172.16.1.12,46002,53,tcp,success,,time.windows.com,,723,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:29:42,Reverse-proxy,http,192.168.20.102,172.16.1.12,18670,443,tcp,success,,,/favicon.ico,47577,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:30:05,pfSense_Suricata,net_conn,192.168.1.50,172.16.1.10,13678,445,tcp,success,,,,44453,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:30:28,pfSense_Suricata,dns,192.168.10.100,172.16.1.11,46236,53,tcp,success,,repo.debian.org,,44681,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:30:51,Windows-EventLog,net_conn,192.168.20.101,192.168.1.200,35157,445,tcp,success,,,,13860,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:31:14,pfSense_Suricata,net_conn,192.168.20.101,192.168.1.102,7148,445,tcp,success,,,,83575,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:31:37,pfSense_Suricata,net_conn,192.168.20.102,172.16.1.10,48231,389,tcp,success,,,,57069,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:32:00,pfSense_Suricata,dns,192.168.10.101,192.168.1.200,35910,53,tcp,success,,repo.debian.org,,9813,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:32:23,pfSense_Suricata,net_conn,192.168.1.50,172.16.1.11,45849,22,tcp,success,,,,76240,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:32:46,Windows-EventLog,net_conn,192.168.1.50,172.16.1.11,49915,445,tcp,success,,,,66922,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:33:09,Windows-EventLog,net_conn,192.168.10.101,192.168.1.102,38040,389,tcp,success,,,,42196,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:33:32,Linux-auth,net_conn,192.168.20.101,172.16.1.11,34186,22,tcp,success,,,,83855,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:33:55,pfSense_Suricata,dns,192.168.20.101,192.168.1.102,51064,53,tcp,success,,corp.local,,34134,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:34:18,pfSense_Suricata,http,192.168.10.101,172.16.1.11,18955,443,tcp,success,,,/favicon.ico,83174,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:34:41,pfSense_Suricata,dns,192.168.20.102,172.16.1.12,22804,53,tcp,success,,updates.microsoft.com,,23702,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:35:04,Arkime,http,192.168.20.102,172.16.1.11,52068,80,tcp,success,,,/favicon.ico,4430,0.02,,,GET,200,Chrome/126,,,,normal,штатная активность стенда
2026-05-04 10:35:27,DC-DNS,dns,192.168.1.102,172.16.1.12,54368,53,tcp,success,,time.windows.com,,62801,0.02,,,,0,,,,,normal,штатная активность стенда
2026-05-04 10:35:50,Reverse-proxy,http,192.168.20.102,192.168.1.102,44573,443,tcp,success,,,/portal,77239,0.02,,,GET,200,Mozilla/5.0,,,,normal,штатная активность стенда
